precision,recall,f1_score,accuracy,true_positives,false_positives,false_negatives,true_negatives,mean_similarity_positive,mean_similarity_negative,similarity_separation,algorithm_name,threshold,avg_processing_time,total_processing_time,pairs_per_second
0.8155706365895622,0.85325,0.8339849477079463,0.83015,17065,3859,2935,16141,0.7050654827117326,0.38333120306529556,0.3217342796464371,Jaccard (Optimal),0.5500000000000002,6.971885561943054e-05,2.7887542247772217,14343.322062809382
0.6402238883322392,0.9265,0.7572073636679403,0.702925,18530,10413,1470,9587,0.7962132338395504,0.5436983987970568,0.2525148350424936,TF-IDF (Optimal),0.5500000000000002,0.0013655684530735016,54.62273812294006,732.2957686590429
0.0,0.0,0.0,0.499925,0,3,20000,19997,0.0,0.00015,-0.00015,Baseline (Exact Match),0.5,1.1520147323608399e-06,0.046080589294433594,868044.4545623874
